공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,2,0,2,3,1,0,0,4,1,37,0,0,60,60,120,29,429,8434,0,13,35
0,4,0,1,0,6,1,0,0,7,1,18,8,121,48,83,131,29,391,8458,0,13,35
0,4,0,0,2,3,0,0,0,3,1,18,0,51,48,51,99,29,391,8458,0,13,35
0,4,0,0,2,2,0,0,0,2,1,18,8,82,33,49,82,29,391,8483,0,13,35
0,4,9,0,2,3,0,0,0,3,1,18,8,78,61,21,82,29,343,8444,0,13,35
0,4,9,0,0,3,0,0,0,3,1,18,0,55,45,10,55,29,391,8453,0,13,35
0,4,9,0,2,1,1,0,0,2,1,37,8,98,74,24,98,29,295,8430,0,13,35
0,4,0,0,2,1,0,0,0,1,1,37,8,89,83,6,89,29,391,8469,0,13,35
0,4,0,1,2,2,0,0,0,2,1,18,0,205,109,15,124,29,391,8437,0,13,35
0,4,9,1,2,1,0,0,0,1,1,18,8,80,48,32,80,29,391,8440,0,13,35
0,4,0,1,2,1,0,0,0,1,1,18,8,43,43,0,43,29,248,8445,0,13,35
0,4,0,0,2,1,1,0,0,2,1,37,8,45,19,26,45,29,391,8463,0,13,35
0,4,9,0,0,3,1,0,0,4,1,18,8,249,245,0,245,29,391,8516,0,13,36
0,4,2,0,2,4,1,0,0,5,1,18,0,297,257,100,357,29,391,8546,0,13,36
0,4,9,0,0,5,0,0,0,5,1,18,0,245,148,92,240,29,391,8551,0,13,36
0,4,0,1,0,11,1,0,0,12,1,18,0,2329,2196,369,2566,29,388,8520,0,13,36
0,4,2,0,0,34,5,0,0,39,1,18,0,654,382,230,612,29,328,8533,0,13,36
0,4,2,0,0,6,0,0,0,6,1,18,0,70,55,15,70,29,388,8492,0,13,36
0,4,2,0,2,1,0,0,0,1,1,18,0,0,30,5,35,29,102,8518,0,13,36
0,4,0,1,0,15,2,0,0,17,1,18,0,3107,3007,315,3322,29,388,8541,0,13,36
0,4,2,0,2,6,2,0,0,8,1,18,0,160,120,40,160,29,388,8492,0,13,36
0,4,0,0,2,3,0,0,0,3,1,18,0,110,79,30,110,29,391,8559,0,13,36
0,4,2,0,2,1,0,0,0,1,1,18,8,44,37,6,44,29,391,8527,0,13,36
0,4,0,1,2,2,0,0,0,2,1,18,0,50,39,39,78,29,391,8555,0,13,36
0,4,2,0,0,1,1,0,0,2,1,37,8,142,142,0,142,29,391,8524,0,13,36
0,4,2,0,2,1,1,0,0,2,1,18,0,89,50,30,80,29,391,8548,0,13,36
